,q05cell_abundance_w_sf_0,q05cell_abundance_w_sf_1,q05cell_abundance_w_sf_2,q05cell_abundance_w_sf_3,q05cell_abundance_w_sf_4,q05cell_abundance_w_sf_5,q05cell_abundance_w_sf_6,q05cell_abundance_w_sf_7,q05cell_abundance_w_sf_8,q05cell_abundance_w_sf_9,q05cell_abundance_w_sf_10,q05cell_abundance_w_sf_11,q05cell_abundance_w_sf_12,q05cell_abundance_w_sf_13,q05cell_abundance_w_sf_14,q05cell_abundance_w_sf_15,q05cell_abundance_w_sf_16,q05cell_abundance_w_sf_17,q05cell_abundance_w_sf_18,q05cell_abundance_w_sf_19,q05cell_abundance_w_sf_20,q05cell_abundance_w_sf_21,q05cell_abundance_w_sf_22,q05cell_abundance_w_sf_23,q05cell_abundance_w_sf_24,q05cell_abundance_w_sf_25,q05cell_abundance_w_sf_26
cellid_000066437-14P10,0.0069458717,0.020241572,0.62975657,0.007133241,0.00836913,0.005280701,0.005885236,0.024181202,0.0063054655,0.01662604,0.014242307,0.03557277,0.015303458,0.010576878,0.009291676,0.011383786,0.008663245,0.0065189125,0.0053908336,0.009912013,0.018176492,0.0097178845,0.0059010265,0.00804658,0.006177838,0.0068657976,0.007993915
cellid_000066444-14P10,0.13801506,0.047669545,0.17053111,0.06524555,0.16664833,0.10491272,0.048102636,0.13300239,0.24702977,0.104807444,0.12334836,0.1048235,0.11175047,0.082097605,0.057486154,0.041486807,0.0951001,0.14848101,0.11790721,0.08678777,0.11245233,0.14157166,0.3158051,0.07179133,0.067677036,0.11839698,0.0542571
cellid_000066449-14P10,0.01737027,0.018838385,0.03740425,0.015767591,0.028617328,0.027281728,0.01785843,0.025915738,0.01840785,0.07394798,0.034256373,0.045890633,0.036578223,0.03726485,0.037783474,0.015753837,0.03335253,0.025698034,0.016705882,0.017411329,0.04525442,0.014333616,0.013518569,0.015113945,0.023588877,0.01661332,0.13903359
cellid_000066458-14P10,0.080715165,0.014302346,0.10394306,0.053177793,0.10425924,0.054050997,0.0468653,0.08081979,0.06713121,0.06621899,0.110075414,0.22326069,0.05709604,0.06725173,0.05689964,0.02254512,0.052693326,0.1257316,0.14555061,0.04791478,0.08169077,0.04688724,0.15992217,0.03629848,0.047454245,0.039735913,0.02170595
cellid_000066478-14P10,0.01762486,0.016425718,0.13558102,0.011825601,0.05201415,0.020993186,0.025634948,0.036251348,0.028670434,0.04678378,0.057239152,0.2572269,0.15169196,0.049813446,0.019983545,0.018158212,0.036710322,0.062163472,0.08667457,0.06189471,0.082307175,0.022216717,0.018355152,0.038290482,0.020449508,0.25061634,0.034867216
cellid_000066479-14P10,0.241302,0.044035394,0.096576326,0.04822835,0.30188775,0.08842278,0.05304684,0.093996786,0.32194772,0.10523504,0.09256834,0.067978755,0.11098846,0.08152814,0.105552405,0.05768356,0.119684175,0.21290573,0.2347966,0.10244419,0.0781117,0.09699008,0.74784046,0.093670234,0.12762241,0.15238309,0.08717086
cellid_000066493-14P10,0.055862214,0.033100363,0.118782,0.08977822,0.09248713,0.07980853,0.055645417,0.07766767,0.12592909,0.1431751,0.13444531,0.62491596,0.10635858,0.14427465,0.057664678,0.03551572,0.11166968,0.0685847,0.105310544,0.101024285,0.12415403,0.06696169,0.07797319,0.067139104,0.1051853,0.047068026,0.07188775
cellid_000066501-14P10,0.097525075,0.022633476,0.056217358,0.04475088,0.04967938,0.034920704,0.046874013,0.054198764,0.08015528,0.06491949,0.06658529,0.06457168,0.06710735,0.047789168,0.034307342,0.047745492,0.043559413,0.1327199,0.04544527,0.050940208,0.055380512,0.047012877,1.1861885,0.055677094,0.050488792,0.048226107,0.025446936
cellid_000066540-14P10,0.1257285,0.21576568,0.14628972,0.07332106,0.18324167,0.12493804,0.10155075,0.14466742,0.13662273,0.16147915,0.17028819,0.11744282,0.14023598,0.1057744,0.12237466,0.10823394,0.14035782,0.24195543,0.37097275,0.18651505,0.12928028,0.0999691,0.21528378,0.08164321,0.13828084,0.3016604,0.06217632
cellid_000066543-14P10,0.33651158,0.115277044,0.16793607,0.12203537,0.60241616,0.14674187,0.118370235,0.19543841,0.40239704,0.2533048,0.18593016,0.18259361,0.20524354,0.1243033,0.22246325,0.09758493,0.18845196,0.2820272,0.30620843,0.22000371,0.19761416,0.20518711,0.60946304,0.11742162,0.15706964,0.22536597,0.09553829
cellid_000066556-14P10,0.01359947,0.019476665,0.015583864,0.012878582,0.021411141,0.017657729,0.0070838705,0.021576693,0.022656705,0.032868035,0.024793118,0.01955871,0.015143219,0.015893323,0.0042580506,0.01437532,0.04902142,0.01203673,0.021992167,0.014483283,0.017742932,0.012260611,0.008008111,0.012032825,0.011725114,0.013916316,0.007146338
cellid_000066576-14P10,0.014867504,0.0063776416,0.011584783,0.008577622,0.050312772,0.012054826,0.012265495,0.019200169,0.011070081,0.030471444,0.017656626,0.016978953,0.021144062,0.02586776,0.012836321,0.009650867,0.020959556,0.05513936,0.02162951,0.011459946,0.012425707,0.012571379,0.015571122,0.012915341,0.0249246,0.012392643,0.008533217
cellid_000066579-14P10,0.44736913,0.04498506,0.07990706,0.047920756,0.08787591,0.08749706,0.051426634,0.06826936,0.09637555,0.12180176,0.091542155,0.0659676,0.09150909,0.079715356,0.077507794,0.042679563,0.08022992,0.13679835,0.08073337,0.16335183,0.0691728,0.14972301,0.20463447,0.07975882,0.06836523,0.07186464,0.05810186
cellid_000066583-14P10,0.057073317,0.026284719,0.05695202,0.025585629,0.10432382,0.036226902,0.035879705,0.06469473,0.11466556,0.06567492,0.05326251,0.051955268,0.05455228,0.033241075,0.047302514,0.034788296,0.040770385,0.0858255,0.31865686,0.051191706,0.04144764,0.039652552,0.16268711,0.020670075,0.034541063,0.4327849,0.018478451
cellid_000066585-14P10,0.3034958,0.07025243,0.31061834,0.110435836,0.25387138,0.10758289,0.14496067,0.14305769,0.19632483,0.19331913,0.18139462,0.16421251,0.20455629,0.12555774,0.47309706,0.10417318,0.18485133,0.12305219,0.16936404,0.24922793,0.1475832,0.30821002,0.26020136,0.17536663,0.14062531,0.3941204,0.08961517
cellid_000066605-14P10,0.011744228,0.17344055,0.06564955,0.021171449,0.014424706,0.016219426,0.016591113,0.026794637,0.019762535,0.032122005,0.022107616,0.04597319,0.023613296,0.0575909,0.016745195,0.03798758,0.01685769,0.021354457,0.019556668,0.033726435,0.026323814,0.018513136,0.01629965,0.023526018,0.01755818,0.04041754,0.018477915
cellid_000066610-14P10,0.020424813,0.01553879,1.0164458,0.0075613265,0.015567846,0.006702846,0.009927517,0.016182287,0.010790626,0.014947597,0.023276323,0.078134246,0.05286236,0.024347736,0.012928671,0.0124745555,0.013444394,0.015221481,0.009529337,0.01390081,0.022908617,0.009692585,0.005987605,0.011776498,0.011763651,0.0076088826,0.017017674
cellid_000066622-14P10,0.11533123,0.10509868,0.09230385,0.05297985,0.25727555,0.0792157,0.07342741,0.12185113,0.18486753,0.116690144,0.18279739,0.06470691,0.08844247,0.12469602,0.061769452,0.051566526,0.09326839,0.17819288,0.12848122,0.10118384,0.08425962,0.06426817,0.2303375,0.0714722,0.07041808,0.3276794,0.057560775
cellid_000066623-14P10,0.068601206,0.031641718,0.03021927,0.03800335,0.026491532,0.024968928,0.013977353,0.02884925,0.04002986,0.033367094,0.04991122,0.050186556,0.031123657,0.034702282,0.022748316,0.022958852,0.019992672,0.027257416,0.020086057,0.030494489,0.054819025,0.027270349,0.626445,0.016365046,0.022924375,0.032726113,0.03486245
cellid_000066642-14P10,0.10115066,0.05607099,0.07773196,0.041282997,0.4777652,0.070013225,0.039892703,0.09646583,0.16667303,0.09150135,0.09116363,0.07343107,0.09087906,0.08784036,0.07928069,0.08295671,0.063772075,0.15702012,0.13108493,0.12649828,0.13425262,0.07389097,0.1421334,0.07361511,0.09310155,0.23941796,0.05949715
cellid_000066648-14P10,0.045042023,0.028647242,0.06066372,0.08521739,0.06627433,0.03453531,0.029662814,0.06953513,0.05243062,0.065580904,0.06662708,0.054820802,0.053585455,0.05746022,0.038354058,0.04623826,0.02719419,0.06821332,0.11870082,0.07626416,0.053930975,0.05897984,0.10030232,0.03781959,0.047567505,0.083861634,0.02046467
cellid_000066649-14P10,0.011893516,0.050238173,0.038957532,0.016097017,0.026579583,0.018692316,0.01475651,0.042446326,0.015636958,0.05621955,0.036889978,0.03657714,0.045447316,0.03556971,0.013087645,0.03202667,0.02349109,0.03601554,0.035317972,0.020862224,0.08362941,0.019818576,0.012751265,0.022044145,0.030924108,0.047018096,0.123326644
cellid_000066665-14P10,0.003765502,0.0054732836,0.017589647,0.0043218234,0.0073317597,0.0032999623,0.0050353166,0.006954901,0.0044441517,0.0065437946,0.00861162,0.3887317,0.009742525,0.0038484503,0.0067876265,0.006784874,0.007199869,0.0044307304,0.0048481827,0.005881349,0.01904416,0.0035931973,0.0042945226,0.0076125883,0.0031226568,0.004695451,0.0188657
cellid_000066672-14P10,0.015376753,0.011215797,1.1317168,0.016823294,0.018614173,0.02231523,0.016750047,0.01688395,0.007473043,0.0341075,0.02147559,0.039974235,0.03398933,0.02439886,0.012126582,0.023523215,0.019518109,0.01606499,0.011074933,0.015912892,0.027936464,0.02573373,0.02159071,0.01740133,0.0096126115,0.029113553,0.0124904355
cellid_000066679-14P10,0.024792925,0.0070090774,0.5744555,0.026040003,0.028998127,0.025571754,0.022227656,0.04462562,0.022154035,0.039501783,0.046035353,0.04963776,0.09133545,0.061466243,0.013864251,0.015432874,0.01839151,0.02361907,0.024097422,0.03608201,0.028635673,0.018776553,0.051101808,0.020214805,0.022874314,0.022751829,0.011026501
cellid_000066682-14P10,0.09038674,0.021860514,0.09964183,0.057292134,0.11334115,0.03357285,0.03887456,0.07542915,0.08229091,0.07636754,0.1503688,0.057687305,0.059317842,0.059103698,0.063204095,0.039965615,0.058058083,0.10236638,0.07593162,0.09198071,0.058551572,0.07844183,0.09150972,0.04701779,0.08449632,0.068541005,0.03268274
cellid_000066711-14P10,0.027940162,0.029999776,0.092184454,0.03803908,0.09558314,0.036096223,0.04746939,0.07173094,0.113459036,0.06600263,0.04944051,0.07886155,0.052561592,0.040799946,0.02513716,0.061880484,0.05846048,0.07282323,0.06515513,0.041269045,0.067044675,0.033977836,0.044644248,0.07752113,0.038481947,0.052417357,0.05382895
cellid_000066712-14P10,0.008261603,0.012000831,0.026891943,0.007143925,0.013717279,0.0079657305,0.006910815,0.011673005,0.0062065707,0.019393088,0.018468842,0.3355996,0.026923468,0.012562916,0.010962125,0.021341102,0.017989354,0.008141885,0.011666458,0.011636537,0.0765614,0.010933036,0.012511688,0.015320131,0.008290868,0.0107355965,0.01795719
cellid_000066717-14P10,0.09612031,0.024568332,0.11554364,0.025306808,0.070293404,0.056047317,0.06551733,0.0629644,0.057448998,0.075513445,0.063788824,0.043317858,0.07584649,0.034155615,0.05870913,0.034051627,0.0457534,0.087489486,0.046461865,0.1611444,0.05174462,0.055612568,0.13487256,0.0348745,0.04620433,0.1007747,0.019110825
cellid_000066721-14P10,0.008983607,3.1762538,0.11053532,0.008572553,0.01722071,0.008802941,0.009699388,0.021290818,0.009459124,0.021894194,0.025083976,0.036911502,0.0400707,0.028281113,0.011339244,0.04791651,0.022349382,0.016349223,0.014423709,0.018615218,0.04267025,0.0081757475,0.017610213,0.023294438,0.013107091,0.005687774,0.05716961
cellid_000066723-14P10,0.027969113,0.011968976,0.015869407,0.014524899,0.07146021,0.018894237,0.015383044,0.036544193,0.034464933,0.031200353,0.033966728,0.027491493,0.034056697,0.009886446,0.01803087,0.014451351,0.026214227,0.03315605,0.06222348,0.026842885,0.018996937,0.03458512,0.022933034,0.020834925,0.013308455,0.024519622,0.012996128
cellid_000066736-14P10,0.015581492,0.021832466,0.013757552,0.013202458,0.017159127,0.0072594522,0.009810253,0.016906966,0.008903951,0.02591308,0.021898428,0.024443626,0.027147008,0.0177179,0.010596506,0.05263565,0.021724813,0.01331722,0.009958348,0.015422613,0.019959243,0.011159421,0.01717169,0.02872828,0.011156538,0.0073530916,0.021733344
cellid_000066752-14P10,0.017808372,0.4855579,0.44337827,0.018371573,0.07650823,0.023588238,0.027694583,0.06070055,0.030120589,0.043568425,0.055689443,0.06691414,0.10328872,0.056355454,0.03086182,0.053114183,0.05687689,0.03327766,0.11697259,0.038352903,0.08217773,0.029686034,0.04309227,0.05174258,0.032595344,0.10023428,0.06149649
cellid_000066767-14P10,0.058557548,0.02075457,0.17157355,0.025594385,0.12570763,0.061470404,0.04191456,0.052595038,0.070309095,0.06652204,0.049569745,0.0554177,0.07459535,0.075113624,0.02149214,0.036476444,0.035387896,0.06953427,0.058169223,0.12086387,0.07042657,0.057627864,0.15973713,0.042261977,0.06396668,0.14403094,0.057082124
cellid_000066769-14P10,0.011525214,0.033297252,0.2840372,0.01345028,0.015967272,0.020269716,0.014255106,0.025651883,0.012496621,0.041196283,0.032000363,0.035621956,0.06905048,0.029220723,0.013075656,0.056192424,0.023097267,0.020474156,0.01324504,0.023094174,0.0683846,0.012728363,0.0141969165,0.010710757,0.01274892,0.019758172,0.112235
cellid_000066772-14P10,0.013948679,0.013027015,0.98582685,0.008786657,0.025255362,0.011890051,0.010565415,0.018250313,0.010510169,0.016456936,0.024184175,0.018364817,0.033990122,0.020466808,0.008738121,0.017204162,0.01617682,0.012721471,0.01269284,0.018015971,0.021579018,0.0124308225,0.00557354,0.012828,0.009399022,0.011529005,0.01354084
cellid_000066777-14P10,0.061347075,0.017577024,0.06463558,0.027363433,0.11941385,0.035810363,0.027341755,0.081773065,0.078344196,0.041038834,0.079213575,0.0400225,0.056600474,0.026334321,0.036949214,0.03388284,0.056942407,0.06427938,0.035924092,0.06932116,0.03668816,0.043180935,0.21131815,0.04573794,0.032179374,0.04651381,0.019646773
cellid_000066780-14P10,0.021179782,0.020203654,0.06571555,0.015091185,0.022372149,0.016966872,0.012860244,0.027095893,0.034381814,0.023856627,0.06378886,0.5627492,0.022513498,0.034782864,0.018753132,0.011452233,0.04229727,0.04176987,0.012913622,0.030438038,0.043145366,0.019932948,0.08037391,0.023412805,0.03106182,0.049853142,0.02271235
cellid_000066782-14P10,1.2195693,0.16758099,0.23017035,0.21675101,0.24560952,0.23874822,0.23891309,0.22991446,0.3085359,0.35573077,0.39346436,0.27905715,0.2584056,0.45122525,0.38297477,0.17881492,0.2566967,0.3294618,0.24983664,0.44316232,0.27169123,0.36432776,0.8166195,0.17997701,0.27324203,0.55904454,0.1734322
cellid_000066807-14P10,1.1651074,0.07069644,0.17347457,0.17238839,0.2349299,0.20008849,0.1883299,0.18932936,0.50806534,0.19522011,0.3119644,0.20699671,0.19470216,0.15268049,0.40549287,0.107879594,0.14408247,0.32755393,0.30664816,0.36004332,0.19768122,0.30501682,1.7357904,0.14860848,0.16715199,0.50669473,0.18650678
cellid_000066824-14P10,0.102437675,0.045649365,0.20119901,0.09143038,0.11851918,0.06003338,0.081513114,0.10652626,0.13050875,0.09968207,0.12696691,0.114753075,0.20211221,0.08435197,0.12299592,0.06346702,0.13562438,0.09994669,0.17463128,0.28858185,0.13974433,0.086137794,0.33669838,0.092045836,0.07329335,3.461156,0.0643495
cellid_000066826-14P10,0.12347206,0.064122215,0.23132558,0.059765007,0.08573665,0.073607184,0.06558768,0.10550931,0.119918175,0.15771493,0.10457395,0.11626236,0.13748492,0.09324078,0.083104424,0.0797897,0.1119299,0.088821255,0.1406392,0.16427338,0.09777799,0.15352654,0.24772435,0.060775246,0.06415664,0.17106606,0.08511048
cellid_000066872-14P10,0.06951644,0.03701601,0.087364584,0.042757344,0.10562827,0.043396257,0.058209002,0.063929915,0.10384929,0.06263244,0.113969855,0.043000408,0.06607091,0.058656648,0.064913586,0.027260635,0.10140541,0.14581412,0.14135262,0.0877742,0.05279494,0.07197579,0.23398755,0.06608647,0.06155567,0.14367156,0.059598505
cellid_000066873-14P10,0.060767785,0.04311987,0.13365117,0.037846424,0.11116453,0.037861016,0.038929474,0.08244913,0.057833493,0.07764246,0.064643756,0.08757051,0.15510327,0.05357304,0.05850555,0.039295975,0.0667375,0.059528686,0.118623175,0.09276086,0.062523425,0.07601518,0.15208632,0.0316589,0.067568325,0.78626066,0.041712392
cellid_000066878-14P10,0.32857692,0.028545484,0.07171858,0.061047755,0.15905422,0.082021005,0.07065542,0.15110657,0.08863316,0.10021675,0.111210205,0.08246705,0.10357656,0.10454255,0.13941167,0.0428519,0.11080984,0.07697415,0.18052104,0.25558951,0.063421145,0.14082392,0.40162808,0.06020705,0.048902515,0.22483951,0.052585162
cellid_000066896-14P10,0.28700954,0.05404608,0.21717021,0.08600726,0.13066542,0.09298227,0.102052525,0.09476356,0.20695734,0.13565724,0.14705989,0.11493601,0.1502267,0.09985929,0.1294936,0.07665718,0.1289281,0.109715626,0.23018165,0.16005068,0.14240697,0.20821439,0.42802495,0.086416624,0.13060392,0.1341293,0.057914138
cellid_000066902-14P10,0.022696875,0.008396367,0.02717935,0.014062238,0.059977215,0.023169072,0.019562434,0.026078617,0.056480147,0.026258638,0.029729031,0.03380536,0.026972206,0.026701622,0.011075996,0.019345822,0.038812518,0.015830524,0.044454005,0.024931032,0.041971356,0.012720957,0.016708609,0.014397168,0.013852498,0.058844958,0.016303424
cellid_000066913-14P10,0.036723018,0.014330825,0.056964513,0.018418562,0.1761493,0.040030662,0.03490335,0.06253802,0.2159875,0.06958987,0.052207973,0.045258153,0.055471912,0.036349554,0.02760083,0.026923716,0.055519953,0.05236677,0.07996892,0.032248408,0.051065613,0.0413692,0.08171315,0.025386104,0.044432513,0.073955856,0.019689627
cellid_000066933-14P10,0.9841866,0.3689821,1.3495089,0.33180723,0.43326473,0.38026997,0.30768144,0.40387526,0.67784846,0.505303,0.6355372,0.36867195,0.58977276,0.4862413,0.60524046,0.24772115,0.43190256,0.38947323,0.42033392,0.54037076,0.461987,0.63517195,0.57629097,0.39860484,0.37345853,0.6053632,0.64877117
cellid_000066975-14P10,0.06990031,0.026008923,1.966944,0.036326595,0.10013646,0.046668913,0.05556591,0.056249484,0.1070465,0.065961525,0.0901232,0.06995182,0.17352071,0.055763908,0.073697045,0.0375235,0.0797431,0.079529576,0.06453405,0.05179413,0.06784958,0.066077374,0.081933536,0.041242562,0.0812341,0.05021957,0.062328078
cellid_000067004-14P10,0.021789055,0.025839351,0.059510224,0.02995861,0.03422072,0.023573272,0.024168571,0.03938667,0.0995993,0.04188155,0.045910116,0.050925467,0.03373927,0.05680071,0.03139961,0.055031598,0.05301362,0.06284226,0.031889174,0.069784485,0.04266588,0.029079517,0.4028943,0.031327423,0.030132515,0.038405627,0.03548177
cellid_000067014-14P10,0.01752726,0.029391358,1.4673266,0.030490175,0.04007592,0.02320842,0.020394523,0.047528256,0.027998136,0.039553378,0.035625562,0.1855867,0.0802965,0.09602203,0.01965126,0.032724753,0.030939389,0.02352093,0.033344377,0.026537396,0.10923004,0.017999602,0.02740945,0.029036514,0.03551246,0.017003093,0.24036755
cellid_000067023-14P10,0.005338688,0.005524708,2.1642482,0.0071490956,0.016290708,0.007304936,0.008107341,0.008724614,0.009385087,0.0145121515,0.019156408,0.014297083,0.035665374,0.00884103,0.0051403116,0.010436246,0.014252527,0.0060829576,0.01324832,0.0086085955,0.0093989,0.004908132,0.0049240515,0.0038132558,0.0083701825,0.0073715504,0.0056079845
cellid_000067040-14P10,0.005108695,0.010757481,0.0100731915,0.003026707,0.0042285593,0.0024507076,0.0033618035,0.008696687,0.0043208566,0.016186096,0.010199419,0.050983228,0.005678119,0.0037711505,0.0024995073,0.006460511,0.007843542,0.00793528,0.0047145816,0.0044859876,0.018749084,0.0044588326,0.0021208248,0.0037697686,0.0043308437,0.003801911,0.0067422986
cellid_000067042-14P10,0.026697457,0.008453723,0.33051676,0.014957857,0.017591905,0.019173436,0.011442792,0.027874304,0.022940831,0.031378847,0.02981222,0.032105137,0.092535,0.01675601,0.01877684,0.010694859,0.033882104,0.022124758,0.021506,0.029794274,0.0221429,0.021418672,0.015848966,0.019625496,0.016518077,0.017756885,0.013125714
cellid_000067050-14P10,0.06335968,0.021279525,0.48888263,0.047697093,0.062190793,0.04545857,0.039054826,0.076831825,0.040870618,0.04789391,0.0703394,0.0693743,0.20686436,0.09344223,0.04665471,0.030194145,0.05332415,0.055030458,0.056462325,0.0649151,0.043362506,0.051297434,0.2862565,0.0322765,0.055718787,0.11559789,0.019672519
cellid_000067070-14P10,0.15652037,0.05689318,0.0675517,0.050116077,0.20936434,0.08161919,0.07306458,0.10661417,0.2830641,0.09923268,0.09739414,0.078999765,0.11010998,0.08329357,0.079916336,0.067270435,0.1355215,0.18556224,0.21104859,0.16281411,0.07938312,0.08838499,0.76830554,0.0707448,0.084292114,0.23736206,0.045749284
cellid_000067090-14P10,0.4773413,0.07545698,0.18045717,0.08852968,0.14689757,0.08776925,0.09888426,0.09044849,0.10951415,0.17205507,0.09772048,0.13216369,0.11297051,0.08820566,0.19359198,0.07228067,0.09944819,0.122193076,0.13398099,0.2443177,0.13713065,0.13806042,0.16752715,0.083423086,0.12533107,0.17611538,0.06406533
