,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
dmrt2b,0.00025583978,0.0002854794,0.0003907751,0.00052785827,0.00063789275,0.0008213019,0.00087829196,0.00088747067,0.006022814,0.0012584159,0.0009929495,0.0014406537,0.0011935112,0.00174035,0.0029885718,0.0016515964,0.018074788,0.0021572816,0.0029388033,0.0024326737,0.00289169,0.003481187,0.003752787,0.004762709,0.0051094713,0.009965733,0.06266293
LOC129347459,0.00079166144,0.0016267446,0.0025037134,0.002675335,0.0045277183,0.006019846,0.0068587908,0.0074398806,0.00822526,0.0066586346,0.0059834225,0.010163271,0.010688363,0.011620884,0.013538557,0.011518541,0.015198115,0.015273734,0.020992428,0.016461872,0.01856089,0.025590723,0.03477321,0.025164526,0.02393259,0.06696605,0.21716042
lrp8,2.0285501,2.1092155,0.13955295,0.8229175,0.71082115,1.7929088,0.8833045,0.9910821,0.4158648,0.85955226,1.168563,0.254007,0.3934449,2.167237,0.37118694,1.052148,1.1253035,0.7978419,0.955821,1.1185952,0.37774566,1.23109,2.5110981,1.8028535,2.0313199,0.18216543,0.6954718
kank4,0.1647683,0.003341992,0.009987352,0.05042257,0.14439234,0.17385495,0.043265164,0.08035645,0.20049149,0.049730778,0.0119096385,0.017515814,0.012106279,0.098201215,0.12263972,0.021731336,0.005205346,0.26680198,0.06344934,0.061538648,0.01836052,0.099590965,0.17234412,0.011096926,0.12178933,0.03733299,0.02028511
usp1,0.043104257,0.045236748,0.03205517,0.03032714,0.046593208,0.03946877,0.033360124,0.019923575,0.051270936,0.01876829,0.014540347,0.034465156,0.023602162,0.029093413,0.031446084,0.028961347,0.01746608,0.012347741,0.029297238,0.02745805,0.06570824,0.038421355,0.055423766,0.019088898,0.044515558,0.04802349,0.17330751
LOC118471001,0.023643328,0.01283676,0.0048929597,0.010893149,0.021871572,0.017169962,0.025028683,0.0133705055,0.018362809,0.009751144,0.007926197,0.004622834,0.00487025,0.02532576,0.0138876885,0.00907484,0.007357344,0.017418606,0.014977463,0.011499909,0.0036475726,0.019689182,0.011261456,0.0068427194,0.019275231,0.0136390645,0.022100467
dock7,0.44905326,0.266237,0.14477089,0.31610435,0.3076905,0.3764761,0.29277033,0.20767908,0.43930668,0.18700032,0.13601236,0.074017815,0.15195541,0.19009112,0.28448537,0.18143877,0.3178783,0.29378816,0.34385633,0.295449,0.07674072,0.3482744,0.48619637,0.14991298,0.41912636,0.3120483,0.22614662
angptl3,0.0026842877,0.0020891193,0.0011610503,0.003896314,0.0030360734,0.005757207,0.004786595,0.0025455896,0.0026196798,0.0045902412,0.0040924354,0.0009293259,0.0025222243,0.0016990469,0.001863695,0.0035921654,0.0034024445,0.0040263305,0.0067985654,0.0047208066,0.0024833612,0.0026902664,0.007238286,0.0030858177,0.012125833,0.010092619,0.052433174
atg4c,0.015063988,0.0055136466,0.006367755,0.012093277,0.0020942567,0.008085268,0.005855931,0.006708905,0.020714756,0.0037266258,0.0062184683,0.03185017,0.0048455107,0.0049102455,0.01732359,0.007202871,0.014474009,0.016139764,0.014277105,0.013416337,0.01251796,0.015506829,0.00869013,0.0065831225,0.019579304,0.0124805905,0.030538086
alg6,0.03900536,0.006587319,0.0031555174,0.026280904,0.029432394,0.026995244,0.028197786,0.016309477,0.028824514,0.010155365,0.008012972,0.0041887313,0.01411965,0.013711837,0.019058393,0.005880561,0.021012908,0.017800657,0.023178482,0.02245568,0.005264154,0.016072812,0.038572423,0.0110828355,0.05715708,0.034745432,0.10115195
LOC111575426,0.00069846434,0.0011000984,0.0015098862,0.0021944884,0.0034471173,0.004986612,0.004690973,0.0042562154,0.005041688,0.0051738378,0.0057689315,0.005126197,0.007857719,0.008226898,0.013311632,0.010504668,0.0134857455,0.015407924,0.012979645,0.014115464,0.035018712,0.027041517,0.038596053,0.031054383,0.026446557,0.12020098,0.017908365
efcab7,0.07415025,0.0117906025,0.002794991,0.04389123,0.03071099,0.06298423,0.027788656,0.023385651,0.0616477,0.01804766,0.016874405,0.0072192997,0.012582575,0.013773067,0.040341634,0.034763254,0.009896251,0.013023672,0.03384723,0.039296996,0.024645107,0.057654176,0.046863053,0.019788068,0.056823358,0.014485529,0.031929616
pgm1,0.1395511,0.07891752,0.043416884,0.07048692,0.038107544,0.07413528,0.056498803,0.020244518,0.08416502,0.022896944,0.025226574,0.017971588,0.023275271,0.05227071,0.07687372,0.06152394,0.060763113,0.05525708,0.08153496,0.06562633,0.050647087,0.11645501,0.15960516,0.012280966,0.082076445,0.06022585,0.029320898
ror1,0.09431153,0.10488123,0.12914887,0.013850372,0.007836996,0.051432833,0.060702555,0.0064912774,0.07884204,0.062640615,0.0045169895,0.0075493725,0.020026118,0.003589552,0.1656182,0.091913186,0.0045592645,0.31820825,0.0072068837,0.049639575,0.016139457,0.046917215,0.3920318,0.01093191,0.073115796,0.04343345,0.19200203
cachd1,0.5408479,0.8693322,0.059308134,0.12607127,0.03245305,0.4502078,0.08788362,0.0686227,0.4520254,0.16857849,0.47399786,0.082532674,0.015909681,0.019791251,0.23812364,0.45011526,0.257476,0.29331186,0.14421138,0.645275,0.07223356,0.027051166,0.67413765,0.8953206,0.3099145,1.2402786,0.49532595
LOC118470210,0.008268547,0.0015268379,0.0014609498,0.0069258795,0.008863999,0.007763505,0.006172744,0.0024738084,0.009072928,0.0056818984,0.0050911224,0.002309225,0.0020186405,0.0056043505,0.013777264,0.004288332,0.0016401937,0.004595457,0.004283861,0.004788981,0.0076793954,0.011749204,0.020768719,0.005627349,0.013022167,0.025041513,0.02212825
raver2,0.85012615,0.4967681,0.12260325,2.9440682,2.9528434,1.0857185,0.7731091,2.9552376,4.200933,0.76209354,0.6539343,0.42497784,0.37150687,0.34471202,0.4586683,0.64520085,0.5077069,1.8239493,0.7052014,1.0917591,0.6847294,0.6662299,3.0712605,1.4209874,1.7521414,1.0936148,0.55584997
LOC118471695,0.0071551474,0.0028064707,0.000608318,0.061294973,0.07008253,0.012938372,0.005920141,0.066224076,0.10718788,0.0058520203,0.0022974464,0.005546193,0.002828069,0.0027265362,0.006248655,0.0042392723,0.004261133,0.021907574,0.00773986,0.008699101,0.0075679785,0.009419717,0.02558686,0.014573615,0.036329906,0.013102163,0.017817246
jak1,0.24898414,0.14928053,0.07697947,0.19007091,0.27832916,0.19998814,0.18780431,0.24655028,0.3443996,0.10799144,0.08850603,0.2513489,0.104909234,0.16979589,0.15355891,0.11106975,0.11107763,0.17829287,0.20135483,0.13773358,0.26559862,0.17130527,0.3029665,0.11532431,0.24619861,0.2115272,0.11893117
LOC118471645,0.13057208,0.11714468,0.08171671,0.090836816,0.13949455,0.12193752,0.11005636,0.16270033,0.12564518,0.06342847,0.08962404,0.05810375,0.09134683,0.04303128,0.082770444,0.09714737,0.13891906,0.1165221,0.17242572,0.1171021,0.083469145,0.11508343,0.16158018,0.0758513,0.2321708,0.09011274,0.06817829
ak4,0.054756284,0.0466286,0.007499487,0.01758323,0.03083723,0.043678883,0.035560753,0.043207888,0.031335253,0.017938338,0.017897205,0.014408983,0.012413104,0.029088667,0.016427314,0.03658624,0.0086075375,0.020790113,0.019462524,0.0120617375,0.016437009,0.037909996,0.06352783,0.008402864,0.08070932,0.035147414,0.017402718
dnajc6,0.7576458,0.43906873,0.39894566,0.44599944,0.39329517,0.5337213,0.4096041,0.27794817,0.6476528,0.24632126,0.41490266,0.088651985,0.2796454,0.4925145,0.6196096,0.2558039,0.3463645,0.61885566,0.51738185,0.543562,0.15746868,0.64303124,1.2897117,0.3674946,0.565148,0.6914387,0.13455871
LOC129350765,0.0012711362,0.012907927,0.0016283537,0.001291924,0.0018723033,0.001247742,0.0008619299,0.003597786,0.0013009906,0.0017300856,0.0028605477,0.0020902287,0.001474859,0.002007097,0.0017964331,0.003484569,0.0037694566,0.0019346068,0.0028858227,0.005865103,0.002442011,0.003751522,0.00540124,0.010914059,0.0033993637,0.010168712,0.021869417
lepr,0.011535572,0.010058718,0.0005514319,0.01191366,0.0008294365,0.008200191,0.020631706,0.0038942208,0.0015946476,0.010361301,0.0019094246,0.0599182,0.0012357922,0.0053500384,0.017362118,0.028868755,0.00249122,0.0026166558,0.002157348,0.0032393455,0.02267064,0.015626425,0.0046326,0.013575596,0.008386642,0.007867815,0.054666903
lurap1,0.27392322,0.049828902,0.003764183,0.22625099,0.2526404,0.21305215,0.09185824,0.11793328,0.19584614,0.05966656,0.022358248,0.03992387,0.11024478,0.14906734,0.1404447,0.04339456,0.058447868,0.1613533,0.14463878,0.18736033,0.041659713,0.21280457,0.31093875,0.04138642,0.21685776,0.049379997,0.092863545
LOC129350879,0.0004931592,0.0013981326,0.0016308683,0.0020429972,0.002232503,0.0030386245,0.0037766062,0.0038237243,0.004263886,0.0037392972,0.0054836655,0.004630437,0.0046515106,0.0045883907,0.0064766947,0.008828751,0.008878504,0.010235612,0.011276017,0.009752652,0.022214023,0.014667198,0.012810397,0.03532644,0.038015336,0.08128783,0.031684637
ttc22,0.00059905904,0.0009052894,0.0016798557,0.0020500543,0.0024929335,0.0032159477,0.003334447,0.003742632,0.0042106286,0.0047717346,0.004071531,0.0063844873,0.006753102,0.0060129776,0.007562996,0.008459565,0.009078172,0.012970283,0.011529666,0.011165289,0.025347264,0.015493115,0.030302633,0.019968791,0.017302666,0.025003193,0.32598436
LOC129350878,0.026344256,0.008681365,0.004960106,0.021237843,0.01250799,0.013681685,0.021209942,0.013195075,0.030617934,0.007496533,0.011743929,0.0064486964,0.009584194,0.010085305,0.020336512,0.018068284,0.0112700695,0.022066493,0.019496726,0.009556154,0.0044887275,0.027944174,0.030094452,0.018453557,0.047225628,0.034769353,0.019310733
ttc4,0.013575966,0.005672497,0.0018796129,0.0056248363,0.0073697,0.013117304,0.009702503,0.005187258,0.015562069,0.0037154334,0.0012225852,0.0026657379,0.0047597457,0.0030013868,0.0092326375,0.0059517566,0.0043787374,0.005743353,0.0030015334,0.004163117,0.0047985655,0.012607968,0.021639194,0.0032377772,0.0117873475,0.018683732,0.025881073
pars2,0.014718912,0.0026437314,0.0030042424,0.008542789,0.0052834945,0.0052084904,0.0073465416,0.0031386788,0.009653394,0.0058753933,0.003334606,0.0017580934,0.002704654,0.00260224,0.007972031,0.0041110786,0.004759089,0.009314725,0.01143849,0.0058948775,0.0027703107,0.01273574,0.030715324,0.0069615417,0.009834642,0.017872827,0.021543691
insl5a,0.0006874598,0.00030754466,0.00042058591,0.00091765285,0.0008754512,0.0012710807,0.0011868437,0.0013519267,0.0010160155,0.0013034922,0.0011457454,0.001272233,0.0012216554,0.001586384,0.004989107,0.0019427678,0.0029945693,0.002194729,0.0023852086,0.0026395353,0.0033485247,0.017616289,0.0076490976,0.0051833265,0.007526121,0.008084384,0.06834419
sgip1a,1.3954823,0.49348804,0.07999879,0.7080054,0.6570335,0.91208726,0.6833602,0.38194308,1.5174509,0.39846718,0.38457885,0.12683015,0.41289452,0.229489,0.71802545,0.38770238,0.46596855,1.041041,1.1540158,0.75464064,0.20435007,0.9945213,2.128817,0.38378876,1.0714475,1.4365394,0.26975158
LOC129350880,0.0006273947,0.0005184597,0.00072139385,0.00095026445,0.0023541695,0.001511394,0.0017783059,0.0017815097,0.0025934093,0.0017902873,0.0019557888,0.0024619529,0.0024205868,0.0022162804,0.00441182,0.00422112,0.0033312105,0.0037720879,0.004786959,0.006118128,0.0065072686,0.008869736,0.011504115,0.011759836,0.00993066,0.030620618,0.025691273
pde4ba,1.9804319,0.21150777,0.04700928,1.0263854,2.0426717,1.3438694,1.6249183,1.8868924,1.028321,0.75598913,0.19690642,0.26836342,0.76524806,0.90376467,2.096377,0.485386,0.6020927,1.3451362,1.5572445,1.2900541,0.5337967,1.7599695,3.2750378,0.47583634,1.4598463,0.7746005,0.23415248
LOC111564785,0.06520448,0.022129016,0.018036678,0.05104854,0.03066417,0.05378878,0.03816546,0.022854261,0.05270944,0.020842848,0.0143765295,0.020623893,0.023710268,0.02388215,0.040260263,0.020014714,0.034482073,0.046418045,0.068863384,0.029028274,0.031567436,0.05585072,0.07146806,0.0169892,0.064101875,0.03798008,0.055873826
anos1b,0.27217826,0.0077650133,0.0053767012,0.16121155,0.1508648,0.23503043,0.116767325,0.02806561,0.14065321,0.04917532,0.040446382,0.0215083,0.15784353,0.02724147,0.033198576,0.027605347,0.13492958,0.02670313,0.036656685,0.14504157,0.03778693,0.22976702,0.24461177,0.11797531,0.17490788,0.03583348,0.04488366
swt1,0.064592026,0.055442583,0.0321503,0.057478018,0.05545828,0.055461433,0.053635247,0.03043062,0.049582757,0.023641624,0.032968134,0.037608333,0.040686645,0.048052028,0.031088829,0.019762676,0.047960326,0.043098453,0.046689592,0.040929362,0.02761267,0.036759056,0.054161087,0.0412713,0.043062814,0.09171636,0.047786757
ivns1abpa,0.16078843,0.13842991,0.1531532,0.12058772,0.080312796,0.11818679,0.1105905,0.08503766,0.1524216,0.0664681,0.42363104,0.22836123,0.07472064,0.056503307,0.10934726,0.14407296,0.056418933,0.04732807,0.19412215,0.073974796,0.057623852,0.09926675,0.14908305,0.03258768,0.1237495,0.25390142,0.12089387
hmcn1,0.045299016,0.027361501,0.0013459332,0.022301719,0.08579344,0.038441487,0.023615884,0.22882788,0.038268063,0.015823951,0.004950372,0.01453861,0.016622998,0.025436064,0.0077284644,0.023203818,0.016501455,0.024393743,0.02163709,0.025781756,0.05159248,0.017562527,0.0690652,0.011209095,0.06882245,0.019240236,0.052647382
LOC111564783,0.007348692,0.009172863,0.0018143117,0.004466151,0.009266864,0.005836136,0.008990541,0.0018978678,0.009294461,0.003604519,0.002119396,0.00565309,0.0034262037,0.0025038514,0.011724463,0.005823519,0.0043279547,0.008189232,0.010826967,0.0077523547,0.0059819557,0.005984971,0.016596315,0.0117256595,0.01649454,0.01344167,0.020000668
arpc5b,0.123477936,0.012485275,0.011278268,0.073605046,0.05178209,0.06316351,0.03811789,0.031895526,0.09041256,0.033320896,0.029069077,0.0110087395,0.023884406,0.027543606,0.04937424,0.031512212,0.082570694,0.064494774,0.0985593,0.028386088,0.014482597,0.09628102,0.24850957,0.05055068,0.06941774,0.07675024,0.019727388
pla2g4ab,0.013233168,0.00058111263,0.0004006352,0.005116624,0.010429161,0.0012195279,0.004994163,0.0009652723,0.001139824,0.0018044257,0.0012385166,0.031031579,0.0010474899,0.007721229,0.009091184,0.018666461,0.0015853195,0.0015358524,0.002706641,0.0026954967,0.058356926,0.0031603933,0.099913485,0.0053664027,0.0035928,0.009721257,0.043326892
ptgs2b,0.00032988648,0.00036450344,0.00044531582,0.009775361,0.0007652535,0.00078848563,0.0008616945,0.00095915084,0.0010575802,0.0013243946,0.0010030699,0.036314145,0.0012127738,0.0016365757,0.0021301964,0.0017500337,0.0017333529,0.002060696,0.0024076186,0.0023687866,0.003365305,0.0033240877,0.005138531,0.0051256088,0.005619644,0.01282146,0.056210585
tprb,0.12545979,0.034746032,0.030750724,0.078908674,0.054046605,0.1012937,0.07334163,0.042715196,0.09371164,0.031684723,0.034620736,0.038792808,0.053821143,0.063356705,0.06304802,0.043066412,0.07315087,0.10086145,0.0755976,0.070004225,0.034815945,0.09138406,0.19509563,0.042655274,0.0894712,0.043158542,0.07372366
prg4b,0.002571748,0.0005057252,0.000526304,0.00073469337,0.000876377,0.0019321495,0.001510431,0.0015174632,0.0010472713,0.0015254264,0.00146735,0.001525066,0.0017763543,0.0014650093,0.0020473723,0.002858214,0.002789211,0.002048986,0.0035439888,0.0030262568,0.003727253,0.00459715,0.016901564,0.005470616,0.0062941313,0.009554927,0.068731196
fcho1,0.38587984,0.09089127,0.15411457,0.32819515,0.13077803,0.27184954,0.2887618,0.51446664,0.13726048,0.18520573,0.4037283,0.14027323,0.7152482,0.0346116,0.990987,0.14516965,0.6653656,0.06625416,0.17957808,0.6653443,0.24957716,0.37659934,0.48448467,0.3811052,0.27034137,0.071488924,0.17458664
rfx2,0.051587705,0.25620556,0.01088921,0.07614387,0.007331263,0.068967015,0.055177983,0.09167312,0.018235791,0.040687032,0.07142686,0.035801765,0.022257062,0.03593351,0.039972823,0.6447397,0.07203295,0.021098506,0.012421666,0.037793837,0.046085898,0.06446401,0.028778298,0.20033024,0.10357522,0.022499954,0.07492548
acsbg2,0.40959558,0.11540182,0.092939556,0.18369396,0.14941584,0.30258906,0.21394348,0.18709227,0.13504873,0.1077677,0.108404405,0.07353552,0.06681759,0.11234997,0.15305333,0.09466394,0.1813715,0.14240894,0.28884715,0.19461305,0.11859099,0.4307276,0.4695815,0.14460245,0.25649422,0.36408913,0.2020898
acer1,0.00020082943,0.0003401919,0.0015374973,0.00057173363,0.00064448966,0.0009798479,0.0012390732,0.0010267543,0.0010660841,0.0010495569,0.008738936,0.0013269004,0.001547353,0.0011805083,0.0017464443,0.0028250883,0.0024980966,0.002058529,0.0023841977,0.0026027414,0.003235262,0.0036115686,0.005732189,0.0046717455,0.004669176,0.008038119,0.018483963
myo1f,0.0023930985,0.0012854309,0.0013486113,0.040887747,0.000997468,0.0009471338,0.0018212033,0.0011159435,0.0030684078,0.004888635,0.006663803,0.28912547,0.0014491042,0.0259959,0.0031241341,0.0027400989,0.0023705135,0.0033403668,0.004280208,0.003737271,0.20874088,0.0033461344,0.012739838,0.0076234085,0.008718257,0.008368796,0.034317568
adamts10,0.23820715,0.12839356,0.14830826,0.116643235,0.10222557,0.13724464,0.09110375,0.013317253,0.17729892,0.062686644,0.0045728083,0.018492706,0.018395739,0.6551504,0.039819438,0.08782164,0.4785362,0.45782772,0.022226179,0.0769304,0.06417952,0.13760328,0.39510146,0.064099915,0.12958571,0.16388749,0.08753895
LOC118471443,0.005976367,0.0034902901,0.001947472,0.0038854303,0.002423515,0.0067837457,0.0067332373,0.0009363659,0.008173858,0.0023666653,0.0010508157,0.0011041294,0.0012441268,0.019264525,0.0018489878,0.0039528175,0.015818402,0.008044847,0.0018920233,0.0039303447,0.003402726,0.0061911796,0.013249119,0.0036830776,0.00520229,0.009248095,0.024131017
LOC111580186,0.0061374786,0.00061943574,0.0038941603,0.008802196,0.0008891733,0.0042129788,0.0015126202,0.001647085,0.003893899,0.0018606394,0.0011918899,0.0022734306,0.0012622883,0.01005677,0.0060176193,0.0031668465,0.0039298995,0.0041719936,0.0019657724,0.0032921347,0.08768782,0.004333216,0.014077426,0.0033487498,0.0075678364,0.0102004055,0.029481007
mob3a,0.0086961845,0.041251995,0.032758266,0.008730166,0.0024374458,0.009398217,0.014142839,0.0068829497,0.0023120483,0.004981197,0.0033301013,0.026395187,0.0057100863,0.04288563,0.0017921054,0.0373729,0.002207843,0.0068830284,0.0041848184,0.010421327,0.03565167,0.008568236,0.015605994,0.0052231825,0.0127002,0.016715948,0.019603943
mknk2b,0.16878888,0.1673425,0.117770836,0.14169355,0.12836877,0.142925,0.121515706,0.071774736,0.21040022,0.072414614,0.035681274,0.1499481,0.055859026,0.085987344,0.0874515,0.19579028,0.06817828,0.10063931,0.14871089,0.13269031,0.1182653,0.11194751,0.14278503,0.04019117,0.16932428,0.11497353,0.13587914
rexo1,0.13713473,0.051081326,0.023080997,0.08775614,0.09233545,0.100978285,0.08161518,0.062258825,0.13198033,0.053551715,0.043333445,0.034472413,0.071534485,0.04968699,0.10171752,0.04118749,0.08252956,0.10121368,0.12714584,0.09665193,0.042859726,0.12668428,0.19575685,0.041168544,0.10100795,0.094264574,0.09136429
zgc:101100,0.000309588,0.0021834355,0.00040564698,0.0006902272,0.001214969,0.0006772081,0.00079017796,0.0011690524,0.003006999,0.00094498444,0.00086209195,0.00097239844,0.0012131453,0.0011295448,0.0023728749,0.0031960043,0.0019874314,0.002203618,0.0023894645,0.0027112856,0.004230768,0.008526438,0.0027261747,0.0030146053,0.0036115232,0.007132065,0.012754695
csnk1g2b,0.26429123,0.098008476,0.11312489,0.21666303,0.18850107,0.19430454,0.18230857,0.078623995,0.20657031,0.096297316,0.077537104,0.09851648,0.10550316,0.112828456,0.15824135,0.09792176,0.12183823,0.16679198,0.1397507,0.19721964,0.09063606,0.23187011,0.37594473,0.10776179,0.29985088,0.18641481,0.047110204
